CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Contacts_Count_12_mon
713894358,51.0,M,2,Post-Graduate,Unknown,2
715436883,48.0,F,3,Post-Graduate,Married,1
715260558,44.0,F,4,High School,Single,2
713664258,56.0, M ,2,Unknown,Single,1
713364783,42.0,F,1,Post-Graduate,Married   ,0
718078008,40.0,M,2,College,Divorced,1
798546408,61.0,F,1,College,Single,2
779018508,45.0,M,4,Uneducated,Single,2
802668333,49.0,FEMALE,2,Graduate,N/A,3
718320933,47.0,M,3,Uneducated,Married,1
789016983,45.0,F,3,High School,Married,1
713907633,43.0,M,3,College,Unknown,2
708474333,42.0,M,3,Graduate,Married,1
778894233,42.0,M,5,High School,Unknown,3
717244683,43.0,F,3,College,N/A,3
711410958,40.0,M,3,High School,Married,3
799711833,50.0,F,3,College,Married,3
714047733,53.0,F,3,Graduate,Single,1
710061783,49.0,M,1,Graduate,Married,4
711082908,44.0,m,4,Uneducated,Single,3
721190358,49.0,M,4,Unknown,Unknown,2
712760208,42.0,F,4,Graduate,Married,1
751563933,43.0,F,3,High School,Married,2
815498733,51.0,F,3,Unknown,Single,2
718433508,40.0,F,3,Uneducated,Unknown,2
720935658,57.0,F,4,Post-Graduate,Single,3
714754533,51.0,M,0,Doctorate,Single,3
714713508,49.0,M,2,Doctorate,Divorced,1
715038033,61.0,M,1,Graduate,Single,1
809169858,62.0,M,2,Graduate,Single,2
718379358,39.0,M,1,Unknown,Single,3
779456508,52.0,M,2,Graduate,Divorced,1
708907833,38.0,F,1,High School,Married   ,2
708693558,50.0,F,3,High School,Married   ,2
718665933,43.0,M,3,Unknown,Divorced,2
816073983,53.0,F,2,College,Single,2
715851333,42.0,M,4,High School,Married,2
712884408,43.0,F,1,High School,Single,0
715404783,43.0,F,4,Graduate,Married,0
773356008,57.0,m,2,Post-Graduate,Divorced,3
789525408,50.0,F,0,Uneducated,Married,2
721212258,48.0,M,4,High School,Single,3
719625933,41.0, M ,3,Graduate,Married,1
714304458,44.0,FEMALE,3,High School,Married,1
819975183,44.0,F,4,College,Single,3
785515533,43.0, M ,2,College,Married,1
720712533,51.0, M ,3,Graduate,Married,3
709861008,47.0,FEMALE,4,Post-Graduate,Married,1
713911233,47.0,F,3,Doctorate,Single,1
712580958,38.0,M,1,High School,Single,1
719473458,46.0,M,3,High School,Single,1
711764733,41.0,F,4,Uneducated,Unknown,3
794124708,47.0,M,2,Graduate,Unknown,2
780707733,41.0,m,1,Graduate,Married,2
780620883,49.0,F,2,Uneducated,Single,3
720849708,44.0,M,4,Graduate,Single,1
789312033,48.0,F,4,Post-Graduate,Single,3
778742358,44.0,M,4,Graduate,Married,2
719658858,50.0,F,4,Doctorate,Married,1
713425383,59.0,F,1,High School,Single,2
770842833,49.0,F,3,High School,Married,3
712029783,42.0,M,4,Uneducated,Single,1
718893333,52.0,M,3,Graduate,Married,2
711203658,46.0,m,3,Graduate,Unknown,1
718567758,41.0,M,1,College,Married,2
771719283,39.0, M ,4,Doctorate,Married,1
717926358,46.0,F,2,Graduate,Single,0
779751258,45.0,F,2,Graduate,Married,2
774491958,53.0,M,3,High School,Single,3
713428833,42.0,M,3,Unknown,Married,3
714166833,44.0,F,3,Graduate,Single,2
809464608,47.0,F,3,High School,Married,2
789681708,46.0,M,3,Uneducated,Married,3
713102733,38.0,F,3,Graduate,Single,2
715195383,46.0,F,3,Graduate,Divorced,2
812408058,39.0,M,2,Unknown,Unknown,2
787226508,47.0,M,2,College,Single,3
713537733,46.0,M,4,Doctorate,Unknown,3
715170183,45.0,M,2,Graduate,Married,3
717109983,50.0,F,2,High School,Married,2
713208033,43.0,F,3,High School,Married,0
712788258,48.0,M,3,College,Married,1
758382183,50.0,FEMALE,3,Graduate,Unknown,3
715469583,40.0,F,2,Graduate,Unknown,2
709235058,46.0,M,4,College,Married,2
714786483,45.0,M,4,College,Single,3
713299758,53.0,M,1,High School,Single,3
771912408,49.0,F,2,Graduate,Married,1
721445658,52.0,F,2,Post-Graduate,Single,3
719787633,47.0,M,0,Graduate,Married,1
713697933,47.0,M,2,Uneducated,Married   ,2
712208658,43.0,M,2,High School,Single,1
708219108,49.0,M,3,College,Divorced,3
709065483,40.0,F,3,College,Divorced,3
715237683,53.0,F,4,Graduate,Single,3
712925808,51.0,F,1,Unknown,Married,2
788931558,46.0,M,2,High School,Single,2
717521508,41.0,M,3,High School,Single,0
713688933,42.0,F,0,Unknown,Married,1
712405908,50.0,M,2,High School,Unknown,3
789298833,51.0,M,2,Uneducated,Divorced,3
715729683,44.0,m,3,High School,Single,2
717682233,49.0,M,4,Uneducated,Married,2
712266633,51.0,F,2,Unknown,N/A,1
719272458,53.0,F,5,Graduate,Single,3
780769308,49.0,F,4,Unknown,Single,2
721468533,59.0,M,1,Graduate,Single,2
816615633,47.0,F,2,Doctorate,Married,1
720167508,50.0,m,3,Uneducated,Single,1
711152658,44.0,M,4,Graduate,Single,1
771772083,48.0,M,4,Graduate,Married,1
708419733,47.0,M,3,College,Married   ,2
709372608,43.0,M,4,Uneducated,Married,2
788907033,40.0, M ,2,High School,Unknown,1
711136008,41.0,M,4,Graduate,Single,3
716691783,46.0,F,3,High School,Single,3
812618883,47.0,M,2,High School,Divorced,2
715908558,44.0,M,0,Graduate,Unknown,1
718024908,52.0,F,2,Graduate,Unknown,3
709558608,39.0,M,3,Uneducated,Single,3
824177733,53.0,F,2,High School,Single,3
719784708,49.0,M,0,Unknown,Married,1
717535083,52.0,F,2,Post-Graduate,Married,1
712453308,46.0,m,4,High School,Divorced,3
721008933,44.0,F,2,Graduate,Divorced,2
720859533,52.0,F,2,High School,Single,1
789556533,52.0,M,4,Graduate,Married,3
717656433,50.0,F,2,Graduate,Single,2
792524358,55.0,M,3,High School,Single,3
758211483,45.0,M,5,Unknown,Married,3
801380808,44.0,M,2,Doctorate,Married,1
716329383,46.0,F,3,Graduate,Single,3
716871633,49.0,M,1,Uneducated,Single,3
718491708,53.0,F,2,College,Married   ,3
787502883,60.0,F,1,Doctorate,Single,1
715183308,250.0,M,3,Post-Graduate,Unknown,2
713872833,54.0,F,2,Graduate,Single,3
708535158,39.0,M,2,Post-Graduate,Unknown,3
711658758,46.0, M ,3,Uneducated,Married,1
717248583,43.0,F,3,College,Married,2
713087958,53.0,M,4,High School,Divorced,2
721495458,44.0,M,3,Graduate,Married,1
786097158,48.0,M,2,High School,Married,2
712219083,41.0,M,3,Uneducated,Single,3
715327683,45.0,F,4,Post-Graduate,Married   ,3
715624533,41.0,m,3,Unknown,Unknown,3
715599633,51.0,M,1,College,Married,2
718958583,44.0,M,4,Post-Graduate,Single,2
717397983,39.0,M,2,Uneducated,Married   ,3
715037133,40.0, M ,3,Doctorate,Unknown,3
818767458,41.0,M,3,Graduate,Married,2
778863258,46.0,F,4,Unknown,Married,3
712075083,50.0,M,4,High School,Single,3
711963183,50.0,m,3,Uneducated,Married,3
720903258,48.0,M,3,Unknown,Unknown,1
772404633,49.0,M,2,Graduate,Married,2
713302758,49.0,M,2,Graduate,Married,1
717859233,41.0,M,5,Graduate,Married,2
712955433,36.0,F,4,Uneducated,Unknown,2
718292283,52.0,F,1,High School,Single,1
713197308,42.0,FEMALE,4,Graduate,Married,1
789175683,49.0, M ,2,College,Married,2
811700058,41.0,M,2,Graduate,Single,3
818476383,50.0,M,1,Unknown,Unknown,0
720164358,53.0, M ,4,Graduate,Single,2
710357208,49.0,M,4,Uneducated,Married,2
711325308,46.0,M,3,Unknown,Single,3
721486908,51.0,F,5,High School,Married   ,1
711210633,51.0,m,3,Uneducated,Single,1
712570458,51.0,F,2,High School,Married,3
712058133,54.0,F,2,College,Single,3
708153558,46.0,M,5,Doctorate,N/A,2
709893858,43.0,M,3,Post-Graduate,Married,2
709225758,48.0, M ,3,Post-Graduate,Married,3
709984083,43.0,FEMALE,3,Unknown,Married   ,2
711854808,41.0,m,3,High School,Married,1
822125283,49.0,M,3,Uneducated,Married,1
717340608,51.0,F,3,High School,Single,2
711084183,47.0,F,5,Uneducated,Unknown,3
720891633,53.0,F,2,High School,Single,2
719607183,55.0,F,2,Graduate,Single,2
715839708,51.0,M,1,Graduate,Married,2
717008358,40.0,F,1,Unknown,Married,2
769152783,60.0,m,2,High School,Single,2
788240358,40.0,F,5,Graduate,Married,2
716098683,46.0,F,5,Graduate,Married   ,1
802675983,42.0,F,3,Graduate,Married,1
712716108,46.0,F,2,Graduate,Single,1
709238358,51.0,F,0,Uneducated,Married,2
708682908,43.0,F,4,Unknown,Single,1
812794983,41.0,FEMALE,3,College,Married,2
708968733,47.0,M,3,Uneducated,Married,2
779315508,43.0,m,4,Post-Graduate,Single,2
740065833,47.0,F,3,Graduate,Single,2
721063533,51.0,m,2,Graduate,Single,3
718189908,44.0,F,4,Unknown,Unknown,3
780064983,44.0,M,1,Graduate,Married,3
770920908,39.0,F,0,Unknown,Single,1
718046433,53.0,F,2,Graduate,Unknown,3
711842508,45.0,FEMALE,3,Uneducated,Unknown,3
772869033,47.0,M,3,Unknown,Single,3
715298808,40.0,M,2,High School,Divorced,2
708877458,50.0,F,3,Uneducated,Married,3
787496733,47.0,F,2,Uneducated,N/A,1
789469083,55.0,M,2,Unknown,Single,1
709497108,44.0,F,2,High School,Married,0
784819758,54.0,F,1,Graduate,Single,2
720412308,40.0,M,4,Unknown,Married,1
719178183,50.0,M,2,Graduate,Married,3
789560433,49.0,M,3,Post-Graduate,Single,2
712931733,49.0,F,4,Graduate,Married   ,3
714417183,39.0,F,1,Uneducated,Unknown,1
771097683,43.0,m,2,High School,Single,2
713824983,43.0,F,0,High School,Married,0
715360458,45.0,FEMALE,3,Graduate,N/A,2
711736083,47.0,F,4,College,Divorced,3
714821433,45.0,F,4,College,Married,1
779263533,34.0,m,2,Graduate,Unknown,1
773988708,52.0,M,2,Uneducated,Married,2
719623083,33.0,F,1,Doctorate,N/A,2
718304583,43.0,FEMALE,2,Unknown,Married,2
720198183,42.0,M,5,College,N/A,1
780545133,49.0,M,3,Graduate,Single,1
711128433,55.0,M,3,Uneducated,Single,3
789960783,39.0,F,1,Graduate,N/A,3
709556208,40.0,F,3,College,Single,2
712053033,46.0,M,2,Unknown,Single,2
794482158,46.0,M,3,College,Single,3
780450708,58.0,M,1,College,Single,2
710016708,44.0,F,3,Graduate,Married,1
709434408,42.0,M,3,Unknown,Married,2
778716783,50.0,m,2,Unknown,Married,1
712447758,46.0, M ,2,Graduate,Married,3
779435883,37.0,M,3,High School,Unknown,2
719918358,57.0, M ,3,Graduate,Unknown,1
720474408,52.0,FEMALE,2,Graduate,Married   ,2
719401158,62.0, M ,0,Post-Graduate,Single,3
778430733,45.0,M,5,High School,Married   ,1
717583908,57.0,M,1,High School,Single,1
823519458,44.0,F,3,Graduate,Married,3
712381683,42.0,F,4,Unknown,Married,2
716045508,40.0,F,2,Unknown,Single,3
820936533,47.0,M,3,Graduate,Unknown,3
721227258,51.0,M,1,Post-Graduate,Married,2
771304383,45.0,F,3,High School,Married,3
717600483,50.0,m,2,Unknown,Married   ,1
778865583,46.0,M,3,Graduate,Married,2
709871658,47.0,FEMALE,1,Unknown,Single,3
818280108,43.0,F,4,High School,N/A,1
716350008,52.0,M,1,Uneducated,Married,3
778172583,46.0,F,3,High School,Single,2
719121708,41.0,M,2,Graduate,Married,3
714342033,52.0,M,1,High School,Married,1
788811558,52.0,F,1,High School,Married,3
788943333,51.0,M,3,Post-Graduate,Married,2
719258433,49.0,M,5,Graduate,Single,3
717895833,55.0,M,3,College,N/A,3
711550983,46.0,M,1,Graduate,Divorced,2
714077583,43.0,M,3,Post-Graduate,Married,4
720939933,46.0,F,4,Unknown,Single,5
716725008,49.0,M,4,High School,Married,2
788824083,41.0,M,2,Uneducated,Single,1
716335983,37.0,M,2,High School,Single,3
719157933,51.0,M,2,Uneducated,Married,1
716704158,50.0,M,1,Doctorate,Married,2
716258358,57.0,M,2,Uneducated,Single,3
827904183,40.0,M,4,Uneducated,Married,2
820394733,52.0,M,0,College,Married,1
716574033,45.0,F,3,High School,Divorced,2
736786908,48.0,F,2,College,Married,2
774099708,39.0,F,3,High School,Single,2
714282333,49.0,F,4,College,Married,2
717471933,45.0,M,2,Unknown,Married,3
818316108,43.0,F,1,Graduate,Married   ,1
709838508,45.0,M,3,Graduate,Divorced,3
716212383,38.0,M,1,High School,Single,3
757667133,54.0,M,2,College,Single,2
794571108,39.0,M,2,Graduate,Divorced,3
711370458,49.0,F,5,Graduate,Married,2
788528958,45.0,M,4,Graduate,Single,3
716745408,54.0,m,1,High School,Single,3
771752508,40.0,F,3,Doctorate,Married,1
788916933,49.0,M,5,College,Married,2
714938733,48.0,M,1,Post-Graduate,Single,2
761818758,43.0,M,1,Graduate,Single,2
714422058,42.0,M,3,Graduate,Single,3
712191783,49.0,M,4,High School,N/A,1
716319258,43.0,M,4,Uneducated,Married   ,3
719813058,44.0,F,5,Unknown,Married,3
712351908,45.0,M,3,High School,Unknown,3
716742483,38.0,F,1,Graduate,Single,3
708160008,44.0,M,1,Uneducated,Married   ,3
709269708,45.0,M,4,Graduate,Single,1
779098308,51.0,F,2,College,Married,2
717257658,41.0,M,3,Graduate,Single,1
775112958,51.0,m,1,Unknown,Married,3
788812608,56.0,F,2,Uneducated,Single,3
711002058,42.0,M,4,Unknown,Single,1
716199408,52.0,F,2,Graduate,Single,3
718100808,49.0,F,1,Uneducated,Married,1
790051758,50.0,M,2,Graduate,Single,2
772430733,42.0,M,2,Graduate,Married,1
713460258,45.0,F,0,Doctorate,Married   ,3
820036533,50.0,M,4,Unknown,Married,3
719785683,41.0,M,4,Post-Graduate,Married,2
711830433,44.0,F,3,College,Single,1
807393558,51.0,M,4,Unknown,Single,3
718306308,48.0,m,4,Graduate,Married,3
772725408,40.0,M,3,Uneducated,Married   ,2
711183558,49.0,M,0,High School,Married   ,3
720317658,43.0, M ,2,Graduate,Single,2
710596983,51.0,M,1,Uneducated,Single,2
716986458,44.0,FEMALE,3,High School,Single,2
717382608,59.0,M,1,Graduate,Single,2
825767658,49.0,M,2,Graduate,Married   ,1
717513933,38.0,M,3,College,Single,1
789186858,52.0,M,2,Graduate,Married,1
717658758,49.0,M,4,Graduate,Single,2
715575258,47.0,M,2,Graduate,Single,3
714975633,51.0,F,2,High School,Single,2
715396983,46.0,M,1,Uneducated,Married,2
712624383,52.0,M,4,College,Single,2
721335558,57.0,F,2,Graduate,Single,3
711167808,40.0,M,4,Unknown,Single,6
713761608,44.0,M,3,Graduate,Divorced,3
713367858,47.0,M,3,Unknown,Married   ,2
710489583,41.0,F,3,Graduate,Unknown,1
720422358,42.0,M,1,Post-Graduate,Single,2
772098858,44.0,F,4,Uneducated,Married,1
789304983,44.0,M,0,Unknown,Married,2
779257233,47.0,M,2,Uneducated,Single,2
717579258,36.0,M,1,Unknown,Unknown,3
709418508,45.0,M,2,Graduate,Married,3
778439883,50.0,M,1,High School,Unknown,2
716063583,41.0,M,3,High School,Divorced,1
716609433,55.0,m,2,High School,Divorced,2
721053633,45.0,M,2,College,Single,1
711559008,40.0,FEMALE,4,Post-Graduate,Single,2
718698558,43.0,M,3,College,Single,2
770190258,49.0,FEMALE,3,Graduate,Married   ,1
709008708,47.0,M,3,College,Married,2
823922208,49.0,M,3,Unknown,Single,1
718457058,43.0,M,4,High School,Married,1
708472008,44.0,F,3,Uneducated,Married,3
710395233,42.0,F,2,Graduate,Single,3
716732958,44.0,F,2,High School,Married   ,3
780108408,52.0, M ,2,Graduate,Married,1
720962208,42.0,M,2,Post-Graduate,Married,2
714019083,40.0,F,1,Graduate,Married,3
721225083,54.0,F,2,Unknown,Divorced,1
819109308,62.0,M,0,Graduate,Married   ,3
721029858,52.0,F,3,Graduate,Single,2
716762733,50.0,FEMALE,2,Doctorate,Single,1
710260983,51.0,F,4,Graduate,Divorced,2
793608258,54.0,F,3,Graduate,Single,2
719677758,39.0,F,1,Unknown,Married,3
771411408,50.0,M,1,Post-Graduate,Unknown,4
794191008,46.0,M,2,College,Married,2
708905733,45.0,M,5,Uneducated,Single,1
788327358,61.0, M ,1,Graduate,Single,3
751974258,51.0,M,3,Unknown,Unknown,3
805516608,50.0,M,1,Graduate,Married,3
720006333,48.0,M,2,College,Divorced,3
780114558,50.0,M,1,High School,Married,3
713090658,58.0,F,2,Uneducated,Single,2
718889508,46.0,M,2,College,Divorced,1
824799108,46.0,FEMALE,3,High School,Married,1
788618208,42.0,F,5,Unknown,Single,3
713133258,38.0,M,3,Unknown,Single,3
717370533,40.0,M,3,Post-Graduate,Single,1
720425508,43.0,FEMALE,5,Graduate,Married   ,3
712948383,48.0,M,4,Graduate,Married,1
712839633,38.0,FEMALE,2,Uneducated,Single,3
820330008,46.0,M,5,High School,Married,3
826150608,44.0,M,4,Uneducated,Unknown,2
779187783,50.0,M,2,Unknown,Single,1
720809358,39.0,M,1,College,Unknown,3
714054408,50.0,M,3,College,Unknown,3
789827208,41.0,F,5,Graduate,Married,1
718308558,49.0,F,4,Graduate,Married   ,1
801064833,42.0,M,3,Graduate,Married,2
719838558,46.0,M,2,Uneducated,Single,1
714510483,44.0,M,3,Graduate,Single,3
718246458,53.0, M ,3,Graduate,Single,2
710822808,51.0,M,0,College,Single,1
791730183,38.0,F,2,College,Unknown,6
709722858,50.0,M,1,Graduate,Married,2
712582983,47.0,F,3,Graduate,Married,1
714999483,38.0,M,4,Uneducated,Unknown,2
711388458,45.0,M,3,High School,Married,1
796174983,52.0,m,2,High School,Single,3
712918083,44.0,F,1,Unknown,Single,1
715459158,35.0,F,4,High School,Unknown,2
712687083,44.0,M,3,Graduate,Married   ,3
713003358,40.0,M,3,Graduate,Married   ,2
812443458,57.0,M,4,Graduate,Single,2
712984983,43.0,F,2,Unknown,Married,2
708826158,45.0,F,4,Uneducated,Divorced,1
788725608,44.0,F,3,Graduate,Married   ,3
717559533,47.0,M,3,Graduate,Married   ,1
720443358,50.0,M,2,Unknown,Married,1
806694333,44.0,F,4,Unknown,Married   ,1
709770408,51.0,M,2,Graduate,Married   ,2
718259433,45.0,F,3,High School,Married,2
770705208,44.0,F,2,Unknown,Married   ,3
720655833,48.0,F,4,High School,Married,2
797898858,40.0, M ,2,Uneducated,Single,1
779548008,50.0,M,2,Graduate,Single,3
718388733,38.0,F,1,College,Unknown,3
711742758,43.0,F,5,College,Single,1
757863258,45.0,F,4,Graduate,Unknown,1
711947358,49.0, M ,4,Uneducated,Married,1
712157958,44.0,M,3,High School,Married   ,2
814760358,53.0,M,3,Graduate,N/A,2
710192283,46.0,M,4,Post-Graduate,Married,2
718977483,56.0,M,4,Graduate,Single,1
712129158,63.0,M,0,Uneducated,Single,1
714880533,40.0,M,5,Graduate,Single,3
808287408,45.0,M,5,Graduate,Married,0
709619433,52.0,M,2,Doctorate,Married,2
708881583,50.0,M,2,Uneducated,Married   ,1
711332883,62.0,M,1,High School,Single,3
717696333,44.0,M,4,Unknown,Married,3
820587258,45.0,F,4,Graduate,Married,2
768733533,53.0,M,5,Uneducated,Unknown,2
779779083,38.0,F,3,High School,Single,1
720735408,44.0,F,4,Doctorate,Married,1
819160158,42.0,m,3,Uneducated,Married,3
804601833,44.0,M,2,High School,Unknown,3
714823308,55.0,F,3,College,Single,3
711577458,52.0,F,1,Uneducated,Single,1
787539333,48.0,FEMALE,4,Graduate,Married,3
716806383,48.0,M,4,Graduate,Married,3
812230308,47.0,M,2,Graduate,Married,3
778420383,49.0, M ,1,Graduate,Married,2
774012933,47.0,F,3,College,Divorced,1
718756533,47.0, M ,2,Uneducated,Married,1
812224983,56.0,M,2,Graduate,Single,2
714284358,61.0,M,1,Uneducated,Single,1
709530408,45.0,M,4,Doctorate,Single,1
750690258,49.0,FEMALE,2,Graduate,Married,3
716283108,44.0,F,4,Uneducated,Married,3
718353633,50.0,M,1,Post-Graduate,Unknown,2
718528833,51.0,M,1,High School,Married,2
718006608,44.0,F,5,Uneducated,Single,1
710569233,46.0,M,3,Unknown,Single,1
718694658,41.0,M,4,Unknown,Married,3
779293308,-99.0,M,4,Graduate,Married,3
718276758,52.0,F,1,Graduate,Single,2
712654233,39.0,M,3,High School,Married,1
719296383,38.0,M,2,High School,Single,3
808279158,51.0,M,3,Graduate,Married,1
780497958,41.0,FEMALE,3,High School,Divorced,3
715519983,43.0,M,2,Post-Graduate,Married,3
708568983,40.0,M,3,High School,Married,1
823648983,58.0,M,1,Uneducated,Single,1
789412458,44.0,M,2,Post-Graduate,Married,4
716837508,48.0,M,4,Graduate,Married,1
711249858,49.0,m,4,Unknown,Married,2
712009083,48.0,M,3,Unknown,Unknown,2
720522633,44.0,M,3,College,Married,2
713071383,54.0,F,1,Unknown,Single,3
712938258,45.0,M,2,Graduate,Single,3
719071158,54.0,F,0,Graduate,Single,2
709046958,46.0,M,2,Unknown,Married,1
708748833,37.0,F,3,Graduate,Single,3
711364233,41.0,M,4,Unknown,Married,2
712645908,43.0, M ,2,High School,Married,3
708428958,39.0,M,2,Unknown,Single,2
719714658,61.0,FEMALE,0,Post-Graduate,Single,2
720874983,51.0,M,3,Uneducated,Married,1
719180958,48.0,F,2,Uneducated,Divorced,2
710360583,46.0,m,2,Uneducated,Single,0
823848183,39.0,F,1,Unknown,Single,3
783121008,,F,0,Graduate,Married   ,3
789529158,44.0,M,4,High School,Single,3
708500883,48.0,M,2,Uneducated,Single,2
811965558,46.0, M ,4,College,Single,3
714383583,39.0,F,2,Unknown,Single,3
809425533,45.0,F,2,Uneducated,Divorced,2
716858433,43.0,m,4,Graduate,Single,1
812534958,40.0,F,3,High School,N/A,2
714052158,49.0, M ,2,High School,Married,2
780200208,39.0,F,2,Unknown,N/A,2
711458583,47.0,M,2,College,Married,1
826451433,42.0,M,4,Graduate,Single,3
719740983,44.0,F,1,Unknown,Divorced,3
709019283,47.0,M,1,College,Married,1
710213508,63.0,M,1,High School,Married   ,3
710814633,49.0,M,2,Uneducated,Married,3
775267158,43.0,F,3,Graduate,Married,3
712268808,55.0,M,4,Graduate,N/A,3
720178158,46.0, M ,4,High School,Unknown,3
779805408,42.0,M,3,Unknown,Married,1
710958933,43.0,M,3,Graduate,Married   ,2
720698883,51.0,M,1,High School,Single,3
780384483,49.0,M,4,Unknown,Unknown,2
714190983,51.0,F,2,Graduate,Single,3
713808633,31.0,F,0,Uneducated,Divorced,1
710295858,43.0,M,4,Graduate,Divorced,2
713209308,59.0,M,0,Graduate,Single,2
788709408,41.0,F,2,Unknown,Married,1
717757608,53.0,M,2,College,Single,1
715300683,39.0,M,1,Uneducated,Single,3
711436983,57.0,m,3,Unknown,Single,1
789582483,60.0,M,1,High School,Divorced,3
790168083,51.0,M,0,High School,Unknown,3
742865883,46.0,F,3,Unknown,Single,3
770848308,45.0,M,2,Graduate,Married,1
713486583,41.0,M,3,Graduate,Married,1
708697983,56.0,M,0,High School,Unknown,2
823539558,39.0,m,3,Uneducated,Married   ,3
711339258,49.0,F,3,Graduate,Single,1
781171908,45.0,M,3,Graduate,Single,1
815582358,250.0,FEMALE,5,Unknown,Married   ,2
755212608,50.0,FEMALE,2,Unknown,Married,3
716486508,45.0,F,3,High School,Married,2
771674958,45.0,M,2,High School,Married,3
787909158,40.0,F,3,Graduate,Divorced,2
717140733,52.0,F,1,Graduate,Single,3
799468083,51.0,M,2,Graduate,Married,2
718993533,44.0,FEMALE,2,Graduate,Unknown,0
713870958,56.0,F,3,Uneducated,Single,2
709171308,30.0,M,1,High School,Married,3
798553158,62.0,F,1,Graduate,Single,1
720819858,47.0, M ,4,Post-Graduate,Single,2
815078433,42.0,F,4,Unknown,Married,3
710924658,52.0, M ,2,High School,Single,2
709883883,46.0,F,4,Uneducated,Divorced,1
718650258,54.0,F,3,Graduate,Single,1
711613308,58.0,M,2,Unknown,Single,2
718558758,34.0,M,1,Unknown,Single,2
718504233,43.0,F,4,Uneducated,Married,3
709108533,49.0, M ,4,Graduate,Married,3
713236458,55.0,M,4,Unknown,Single,3
714352533,47.0,F,3,Graduate,Married,2
717353433,50.0,F,2,Unknown,Single,3
813804783,41.0,F,1,High School,Married   ,3
771062733,44.0,F,2,Graduate,Single,1
715649358,39.0,m,2,College,Married,2
713552958,43.0,m,5,Graduate,Unknown,1
715209333,32.0, M ,0,High School,Single,1
769935783,40.0,FEMALE,3,Unknown,Single,1
815613033,49.0,M,2,Unknown,Married,3
718732833,56.0,F,1,College,Single,2
816328308,60.0,F,0,Graduate,Married,3
711814608,41.0,F,5,High School,Married,1
803216433,43.0,F,5,Graduate,Married,2
710694033,32.0,M,0,Graduate,Married   ,1
709257708,47.0,F,2,High School,Single,2
720174033,46.0,M,3,Graduate,Divorced,1
820666083,41.0,M,2,Graduate,Single,4
712044558,51.0,F,1,Uneducated,Single,3
713131158,58.0,M,2,Uneducated,Single,1
803335008,48.0,m,2,Graduate,Divorced,3
795869583,53.0,F,3,Uneducated,Married   ,2
789535233,52.0,M,1,Graduate,Single,2
716441058,45.0,F,4,High School,Single,2
718113633,41.0,M,3,Uneducated,Married,3
708908883,37.0,F,2,Graduate,Divorced,2
712152408,44.0,m,4,High School,Single,1
708229308,49.0, M ,2,Unknown,Married   ,2
715351983,32.0,F,2,Unknown,Married,2
798451908,36.0,m,2,Graduate,Married,2
794962983,47.0,FEMALE,3,Graduate,Divorced,3
721000833,49.0,M,0,Uneducated,Married,2
720086358,58.0,M,2,Doctorate,Married,1
710064033,45.0,M,3,Uneducated,Married,5
780588258,53.0,F,5,Unknown,Married,2
710833908,45.0,M,5,High School,Married,3
714449283,44.0,FEMALE,4,Uneducated,Unknown,1
772339383,54.0,m,3,Post-Graduate,Single,3
721382208,38.0,F,2,High School,Married,2
779349783,46.0,M,3,Doctorate,Married,2
789450408,41.0,F,2,Uneducated,Married,3
709210833,48.0,F,2,Doctorate,Married,2
821752908,53.0,M,2,High School,Single,2
789878283,39.0,M,3,Graduate,Married,2
709319658,48.0,F,4,Graduate,Single,4
719222133,41.0,M,3,Graduate,Single,2
715551783,54.0,F,2,Uneducated,Married,3
712718958,49.0,M,2,High School,Divorced,1
709764483,61.0,M,1,Graduate,Unknown,2
783361533,41.0,M,3,Unknown,Married,2
717942033,52.0,M,2,Uneducated,Unknown,3
817908783,44.0,M,3,Unknown,Single,1
713708358,33.0,F,3,Unknown,Single,3
713705358,37.0,M,2,Graduate,Single,1
789551883,52.0,F,3,Graduate,Single,2
812247033,51.0,F,3,Uneducated,Married,2
717580458,43.0,M,4,Uneducated,Divorced,2
780551733,54.0,F,1,High School,Married   ,3
719722308,31.0,F,0,Uneducated,Divorced,3
718328283,40.0,F,4,High School,Single,3
826061508,49.0,F,4,Uneducated,Unknown,1
715610733,60.0,M,1,Uneducated,Married,5
710161083,62.0,F,0,Uneducated,Single,3
712464933,44.0,M,2,Graduate,Married,2
768181608,43.0, M ,3,Graduate,Unknown,3
713869083,56.0,M,2,High School,Married,1
711465333,35.0,M,4,High School,Single,1
719924433,40.0,FEMALE,4,Graduate,N/A,3
719248158,52.0,M,2,High School,Divorced,2
719944458,29.0,M,0,High School,Single,1
715799808,52.0,M,0,High School,Single,2
721264533,49.0,F,3,Unknown,Married,3
711838008,37.0,M,3,Graduate,Married,2
711826983,47.0,F,3,Unknown,Married   ,6
719413383,32.0,M,1,Uneducated,Single,1
712990458,44.0,F,3,Graduate,Married,1
789594108,47.0,M,5,College,Single,3
718764708,45.0,FEMALE,3,Graduate,N/A,3
820271208,46.0,M,2,Graduate,Divorced,3
708369633,34.0,F,3,Graduate,Married,2
712055433,39.0,F,4,High School,Married,1
721114458,46.0,M,4,College,Single,2
714959358,50.0,M,3,High School,Married,3
708396033,45.0,F,2,Uneducated,Married,2
719593608,56.0,M,1,Uneducated,Married   ,1
715830558,50.0,M,2,Uneducated,N/A,1
